Dağıtılan Enerji (MWh),month,year,date,hour,o_clock,season,HourControl
2324.259217401559,12,2018,2018-12-04,19:00:00,19,Winter,Night
2176.9924244580343,12,2018,2018-12-04,20:00:00,20,Winter,Night
2246.7146400681504,12,2018,2018-12-04,21:00:00,21,Winter,Night
2053.5577402170925,12,2018,2018-12-04,22:00:00,22,Winter,Night
1888.3496793571237,12,2018,2018-12-04,23:00:00,23,Winter,Night
1677.4328252217222,12,2018,2018-12-05,00:00:00,0,Winter,Night
1489.477791350064,12,2018,2018-12-05,01:00:00,1,Winter,Night
1400.5505521225436,12,2018,2018-12-05,02:00:00,2,Winter,Night
1346.5666648004749,12,2018,2018-12-05,03:00:00,3,Winter,Night
1328.324281716341,12,2018,2018-12-05,04:00:00,4,Winter,Night
1353.9693514212345,12,2018,2018-12-05,05:00:00,5,Winter,Night
1441.7302406026952,12,2018,2018-12-05,06:00:00,6,Winter,Night
1676.2260981227723,12,2018,2018-12-05,07:00:00,7,Winter,Daytime
1919.7603055301297,12,2018,2018-12-05,08:00:00,8,Winter,Daytime
2146.1456618728,12,2018,2018-12-05,09:00:00,9,Winter,Daytime
2215.8544809790383,12,2018,2018-12-05,10:00:00,10,Winter,Daytime
2240.228968696895,12,2018,2018-12-05,11:00:00,11,Winter,Daytime
2139.810649955081,12,2018,2018-12-05,12:00:00,12,Winter,Daytime
2164.7209173664914,12,2018,2018-12-05,13:00:00,13,Winter,Daytime
2170.080522875,12,2018,2018-12-05,14:00:00,14,Winter,Daytime
2153.646415952423,12,2018,2018-12-05,15:00:00,15,Winter,Daytime
2144.534038591006,12,2018,2018-12-05,16:00:00,16,Winter,Daytime
2189.163429362907,12,2018,2018-12-05,17:00:00,17,Winter,Daytime
2280.4150382670846,12,2018,2018-12-05,18:00:00,18,Winter,Daytime
2248.615149158069,12,2018,2018-12-05,19:00:00,19,Winter,Night
2169.337032499812,12,2018,2018-12-05,20:00:00,20,Winter,Night
2117.7070865999167,12,2018,2018-12-05,21:00:00,21,Winter,Night
1993.8488490558836,12,2018,2018-12-05,22:00:00,22,Winter,Night
1853.384164811815,12,2018,2018-12-05,23:00:00,23,Winter,Night
1699.5879417780222,12,2018,2018-12-06,00:00:00,0,Winter,Night
1555.942119953001,12,2018,2018-12-06,01:00:00,1,Winter,Night
1393.3924268636597,12,2018,2018-12-06,02:00:00,2,Winter,Night
1372.1600455090722,12,2018,2018-12-06,03:00:00,3,Winter,Night
1342.239538430145,12,2018,2018-12-06,04:00:00,4,Winter,Night
1352.2190975492272,12,2018,2018-12-06,05:00:00,5,Winter,Night
1475.257819101943,12,2018,2018-12-06,06:00:00,6,Winter,Night
1682.088922008898,12,2018,2018-12-06,07:00:00,7,Winter,Daytime
1981.145273608479,12,2018,2018-12-06,08:00:00,8,Winter,Daytime
2243.345348833222,12,2018,2018-12-06,09:00:00,9,Winter,Daytime
2328.0949878059105,12,2018,2018-12-06,10:00:00,10,Winter,Daytime
2386.7990286413465,12,2018,2018-12-06,11:00:00,11,Winter,Daytime
2294.892936463589,12,2018,2018-12-06,12:00:00,12,Winter,Daytime
2314.6303565191383,12,2018,2018-12-06,13:00:00,13,Winter,Daytime
2298.1678358129693,12,2018,2018-12-06,14:00:00,14,Winter,Daytime
2280.888696304582,12,2018,2018-12-06,15:00:00,15,Winter,Daytime
2328.7957342072546,12,2018,2018-12-06,16:00:00,16,Winter,Daytime
2412.696004351568,12,2018,2018-12-06,17:00:00,17,Winter,Daytime
2477.3303461578403,12,2018,2018-12-06,18:00:00,18,Winter,Daytime
2461.159349498658,12,2018,2018-12-06,19:00:00,19,Winter,Night
2386.5428340055428,12,2018,2018-12-06,20:00:00,20,Winter,Night
2272.339590100091,12,2018,2018-12-06,21:00:00,21,Winter,Night
2171.936447262226,12,2018,2018-12-06,22:00:00,22,Winter,Night
1980.844583765756,12,2018,2018-12-06,23:00:00,23,Winter,Night
1783.2601288513931,12,2018,2018-12-07,00:00:00,0,Winter,Night
1609.3097852526175,12,2018,2018-12-07,01:00:00,1,Winter,Night
1486.0179349968598,12,2018,2018-12-07,02:00:00,2,Winter,Night
1424.3648844129002,12,2018,2018-12-07,03:00:00,3,Winter,Night
1382.5239278755776,12,2018,2018-12-07,04:00:00,4,Winter,Night
1402.6400667152946,12,2018,2018-12-07,05:00:00,5,Winter,Night
1507.7879217433028,12,2018,2018-12-07,06:00:00,6,Winter,Night
1736.9283419474452,12,2018,2018-12-07,07:00:00,7,Winter,Daytime
2075.5789350035707,12,2018,2018-12-07,08:00:00,8,Winter,Daytime
2355.4894357389016,12,2018,2018-12-07,09:00:00,9,Winter,Daytime
2374.862251308165,12,2018,2018-12-07,10:00:00,10,Winter,Daytime
2408.749605575264,12,2018,2018-12-07,11:00:00,11,Winter,Daytime
2289.964150754872,12,2018,2018-12-07,12:00:00,12,Winter,Daytime
2236.310475991881,12,2018,2018-12-07,13:00:00,13,Winter,Daytime
2228.54918618746,12,2018,2018-12-07,14:00:00,14,Winter,Daytime
2236.4017634220404,12,2018,2018-12-07,15:00:00,15,Winter,Daytime
2248.78423131395,12,2018,2018-12-07,16:00:00,16,Winter,Daytime
2390.066514455485,12,2018,2018-12-07,17:00:00,17,Winter,Daytime
2493.842571766213,12,2018,2018-12-07,18:00:00,18,Winter,Daytime
2438.5225546181964,12,2018,2018-12-07,19:00:00,19,Winter,Night
2342.0946011260075,12,2018,2018-12-07,20:00:00,20,Winter,Night
2263.9459956685373,12,2018,2018-12-07,21:00:00,21,Winter,Night
2174.261922395306,12,2018,2018-12-07,22:00:00,22,Winter,Night
2054.9829198733773,12,2018,2018-12-07,23:00:00,23,Winter,Night
1753.091449641575,12,2018,2018-12-08,00:00:00,0,Winter,Night
1636.8205220975417,12,2018,2018-12-08,01:00:00,1,Winter,Night
1461.1586476090563,12,2018,2018-12-08,02:00:00,2,Winter,Night
1444.7753385507303,12,2018,2018-12-08,03:00:00,3,Winter,Night
1398.1459037561467,12,2018,2018-12-08,04:00:00,4,Winter,Night
1443.1718630941866,12,2018,2018-12-08,05:00:00,5,Winter,Night
1526.8210303192775,12,2018,2018-12-08,06:00:00,6,Winter,Night
1647.217568243706,12,2018,2018-12-08,07:00:00,7,Winter,Daytime
1869.1251799903775,12,2018,2018-12-08,08:00:00,8,Winter,Daytime
2154.102415516937,12,2018,2018-12-08,09:00:00,9,Winter,Daytime
2261.0393827647104,12,2018,2018-12-08,10:00:00,10,Winter,Daytime
2315.099688310018,12,2018,2018-12-08,11:00:00,11,Winter,Daytime
2115.100441285136,12,2018,2018-12-08,12:00:00,12,Winter,Daytime
2245.60627862653,12,2018,2018-12-08,13:00:00,13,Winter,Daytime
2042.060564595864,12,2018,2018-12-08,14:00:00,14,Winter,Daytime
2004.82282913932,12,2018,2018-12-08,15:00:00,15,Winter,Daytime
2006.225013805562,12,2018,2018-12-08,16:00:00,16,Winter,Daytime
2126.1532158722216,12,2018,2018-12-08,17:00:00,17,Winter,Daytime
2434.113491094535,12,2018,2018-12-08,18:00:00,18,Winter,Daytime
2339.555197723052,12,2018,2018-12-08,19:00:00,19,Winter,Night
2235.376680194291,12,2018,2018-12-08,20:00:00,20,Winter,Night
2165.103726829289,12,2018,2018-12-08,21:00:00,21,Winter,Night
2051.366821595636,12,2018,2018-12-08,22:00:00,22,Winter,Night
1934.9909658335707,12,2018,2018-12-08,23:00:00,23,Winter,Night
1746.9435284162553,12,2018,2018-12-09,00:00:00,0,Winter,Night
1595.7903947639577,12,2018,2018-12-09,01:00:00,1,Winter,Night
1371.7544911773946,12,2018,2018-12-09,02:00:00,2,Winter,Night
1307.613773736821,12,2018,2018-12-09,03:00:00,3,Winter,Night
1252.4782972596768,12,2018,2018-12-09,04:00:00,4,Winter,Night
1212.5315283551513,12,2018,2018-12-09,05:00:00,5,Winter,Night
1306.8595608403891,12,2018,2018-12-09,06:00:00,6,Winter,Night
1337.9969727323112,12,2018,2018-12-09,07:00:00,7,Winter,Daytime
1346.5113086551169,12,2018,2018-12-09,08:00:00,8,Winter,Daytime
1553.707511535686,12,2018,2018-12-09,09:00:00,9,Winter,Daytime
1789.209889701176,12,2018,2018-12-09,10:00:00,10,Winter,Daytime
1965.253190691916,12,2018,2018-12-09,11:00:00,11,Winter,Daytime
2007.638196838658,12,2018,2018-12-09,12:00:00,12,Winter,Daytime
2134.295676565426,12,2018,2018-12-09,13:00:00,13,Winter,Daytime
2095.5085889900297,12,2018,2018-12-09,14:00:00,14,Winter,Daytime
2063.341034698049,12,2018,2018-12-09,15:00:00,15,Winter,Daytime
2007.5943160843487,12,2018,2018-12-09,16:00:00,16,Winter,Daytime
2122.4911926738646,12,2018,2018-12-09,17:00:00,17,Winter,Daytime
2270.830501633938,12,2018,2018-12-09,18:00:00,18,Winter,Daytime
2279.270717705806,12,2018,2018-12-09,19:00:00,19,Winter,Night
2213.5299102722915,12,2018,2018-12-09,20:00:00,20,Winter,Night
2151.432296589731,12,2018,2018-12-09,21:00:00,21,Winter,Night
2025.6023758614592,12,2018,2018-12-09,22:00:00,22,Winter,Night
1886.772052187232,12,2018,2018-12-09,23:00:00,23,Winter,Night
1648.3451395835975,12,2018,2018-12-10,00:00:00,0,Winter,Night
1497.65993948199,12,2018,2018-12-10,01:00:00,1,Winter,Night
1317.431678347515,12,2018,2018-12-10,02:00:00,2,Winter,Night
1248.9013759563563,12,2018,2018-12-10,03:00:00,3,Winter,Night
1289.5554518648144,12,2018,2018-12-10,04:00:00,4,Winter,Night
1266.2757851510091,12,2018,2018-12-10,05:00:00,5,Winter,Night
1498.5563000063487,12,2018,2018-12-10,06:00:00,6,Winter,Night
1572.7756850161857,12,2018,2018-12-10,07:00:00,7,Winter,Daytime
2072.1683887914432,12,2018,2018-12-10,08:00:00,8,Winter,Daytime
2221.0091725743378,12,2018,2018-12-10,09:00:00,9,Winter,Daytime
2279.348104544128,12,2018,2018-12-10,10:00:00,10,Winter,Daytime
2324.748982228541,12,2018,2018-12-10,11:00:00,11,Winter,Daytime
2219.7223156343957,12,2018,2018-12-10,12:00:00,12,Winter,Daytime
2358.4818027209585,12,2018,2018-12-10,13:00:00,13,Winter,Daytime
2389.812913699204,12,2018,2018-12-10,14:00:00,14,Winter,Daytime
2414.452292325868,12,2018,2018-12-10,15:00:00,15,Winter,Daytime
2410.420627992109,12,2018,2018-12-10,16:00:00,16,Winter,Daytime
2478.8775947010563,12,2018,2018-12-10,17:00:00,17,Winter,Daytime
2457.3938026687656,12,2018,2018-12-10,18:00:00,18,Winter,Daytime
2347.3598821382743,12,2018,2018-12-10,19:00:00,19,Winter,Night
2294.16967584722,12,2018,2018-12-10,20:00:00,20,Winter,Night
2244.2414539586653,12,2018,2018-12-10,21:00:00,21,Winter,Night
2099.807926062474,12,2018,2018-12-10,22:00:00,22,Winter,Night
1969.8141941963715,12,2018,2018-12-10,23:00:00,23,Winter,Night
1729.052428099971,12,2018,2018-12-11,00:00:00,0,Winter,Night
1556.6924397238572,12,2018,2018-12-11,01:00:00,1,Winter,Night
1418.3950900516836,12,2018,2018-12-11,02:00:00,2,Winter,Night
1372.0955207138456,12,2018,2018-12-11,03:00:00,3,Winter,Night
1367.6622749881774,12,2018,2018-12-11,04:00:00,4,Winter,Night
1396.7617179482509,12,2018,2018-12-11,05:00:00,5,Winter,Night
1498.6918764597658,12,2018,2018-12-11,06:00:00,6,Winter,Night
1742.265131325291,12,2018,2018-12-11,07:00:00,7,Winter,Daytime
2040.2288874382384,12,2018,2018-12-11,08:00:00,8,Winter,Daytime
2249.246694998243,12,2018,2018-12-11,09:00:00,9,Winter,Daytime
2323.380122910405,12,2018,2018-12-11,10:00:00,10,Winter,Daytime
2328.221844802315,12,2018,2018-12-11,11:00:00,11,Winter,Daytime
2240.8623216377514,12,2018,2018-12-11,12:00:00,12,Winter,Daytime
2231.7354665987505,12,2018,2018-12-11,13:00:00,13,Winter,Daytime
2204.6431984289798,12,2018,2018-12-11,14:00:00,14,Winter,Daytime
2180.4222475610254,12,2018,2018-12-11,15:00:00,15,Winter,Daytime
2271.9902136018777,12,2018,2018-12-11,16:00:00,16,Winter,Daytime
2373.114524917813,12,2018,2018-12-11,17:00:00,17,Winter,Daytime
2433.7159083639426,12,2018,2018-12-11,18:00:00,18,Winter,Daytime
2398.2901728889983,12,2018,2018-12-11,19:00:00,19,Winter,Night
2333.892877920591,12,2018,2018-12-11,20:00:00,20,Winter,Night
2235.4258050455774,12,2018,2018-12-11,21:00:00,21,Winter,Night
2120.501122380261,12,2018,2018-12-11,22:00:00,22,Winter,Night
1977.113619632664,12,2018,2018-12-11,23:00:00,23,Winter,Night
1761.432241334202,12,2018,2018-12-12,00:00:00,0,Winter,Night
1558.7458478518497,12,2018,2018-12-12,01:00:00,1,Winter,Night
1440.0230389114506,12,2018,2018-12-12,02:00:00,2,Winter,Night
1386.6374046707383,12,2018,2018-12-12,03:00:00,3,Winter,Night
1372.091875261757,12,2018,2018-12-12,04:00:00,4,Winter,Night
1374.761614193594,12,2018,2018-12-12,05:00:00,5,Winter,Night
1480.3393131761195,12,2018,2018-12-12,06:00:00,6,Winter,Night
1743.0147316033265,12,2018,2018-12-12,07:00:00,7,Winter,Daytime
2042.0430051603776,12,2018,2018-12-12,08:00:00,8,Winter,Daytime
2274.158192225186,12,2018,2018-12-12,09:00:00,9,Winter,Daytime
2357.548643924296,12,2018,2018-12-12,10:00:00,10,Winter,Daytime
2412.9318848825164,12,2018,2018-12-12,11:00:00,11,Winter,Daytime
2267.698778365446,12,2018,2018-12-12,12:00:00,12,Winter,Daytime
2286.058027247868,12,2018,2018-12-12,13:00:00,13,Winter,Daytime
2273.175047140704,12,2018,2018-12-12,14:00:00,14,Winter,Daytime
2280.2153939479017,12,2018,2018-12-12,15:00:00,15,Winter,Daytime
2300.8536395881074,12,2018,2018-12-12,16:00:00,16,Winter,Daytime
2375.5233255006174,12,2018,2018-12-12,17:00:00,17,Winter,Daytime
2490.6241194378363,12,2018,2018-12-12,18:00:00,18,Winter,Daytime
2460.0730804183363,12,2018,2018-12-12,19:00:00,19,Winter,Night
2391.8356495758408,12,2018,2018-12-12,20:00:00,20,Winter,Night
2293.4716620830745,12,2018,2018-12-12,21:00:00,21,Winter,Night
2187.200186958437,12,2018,2018-12-12,22:00:00,22,Winter,Night
2058.6525681092303,12,2018,2018-12-12,23:00:00,23,Winter,Night
1828.2425329726757,12,2018,2018-12-13,00:00:00,0,Winter,Night
1618.7527972384985,12,2018,2018-12-13,01:00:00,1,Winter,Night
1515.8923038317184,12,2018,2018-12-13,02:00:00,2,Winter,Night
1463.0267462317877,12,2018,2018-12-13,03:00:00,3,Winter,Night
1447.5342051963714,12,2018,2018-12-13,04:00:00,4,Winter,Night
1470.1458817433029,12,2018,2018-12-13,05:00:00,5,Winter,Night
1578.782459003342,12,2018,2018-12-13,06:00:00,6,Winter,Night
1823.9461730594676,12,2018,2018-12-13,07:00:00,7,Winter,Daytime
2160.44066978774,12,2018,2018-12-13,08:00:00,8,Winter,Daytime
2381.550783208987,12,2018,2018-12-13,09:00:00,9,Winter,Daytime
2484.0509843833884,12,2018,2018-12-13,10:00:00,10,Winter,Daytime
2526.9275474380106,12,2018,2018-12-13,11:00:00,11,Winter,Daytime
2477.8555934827946,12,2018,2018-12-13,12:00:00,12,Winter,Daytime
2536.283179992807,12,2018,2018-12-13,13:00:00,13,Winter,Daytime
2575.996067687635,12,2018,2018-12-13,14:00:00,14,Winter,Daytime
2551.5191532626827,12,2018,2018-12-13,15:00:00,15,Winter,Daytime
2624.0849617045315,12,2018,2018-12-13,16:00:00,16,Winter,Daytime
2632.559510016186,12,2018,2018-12-13,17:00:00,17,Winter,Daytime
2633.073131081919,12,2018,2018-12-13,18:00:00,18,Winter,Daytime
2565.932696001839,12,2018,2018-12-13,19:00:00,19,Winter,Night
2475.395566147654,12,2018,2018-12-13,20:00:00,20,Winter,Night
2371.6449095759604,12,2018,2018-12-13,21:00:00,21,Winter,Night
2258.725904256671,12,2018,2018-12-13,22:00:00,22,Winter,Night
2102.9331757559185,12,2018,2018-12-13,23:00:00,23,Winter,Night
1886.7083172412763,12,2018,2018-12-14,00:00:00,0,Winter,Night
1669.856457915504,12,2018,2018-12-14,01:00:00,1,Winter,Night
1552.476534145802,12,2018,2018-12-14,02:00:00,2,Winter,Night
1488.6302674767826,12,2018,2018-12-14,03:00:00,3,Winter,Night
1460.6942336950426,12,2018,2018-12-14,04:00:00,4,Winter,Night
1478.2728946569682,12,2018,2018-12-14,05:00:00,5,Winter,Night
1586.19534892106,12,2018,2018-12-14,06:00:00,6,Winter,Night
1831.9912717997777,12,2018,2018-12-14,07:00:00,7,Winter,Daytime
2134.285476308165,12,2018,2018-12-14,08:00:00,8,Winter,Daytime
2383.905845422966,12,2018,2018-12-14,09:00:00,9,Winter,Daytime
2487.6120602660385,12,2018,2018-12-14,10:00:00,10,Winter,Daytime
2534.7268740916365,12,2018,2018-12-14,11:00:00,11,Winter,Daytime
2460.178718289994,12,2018,2018-12-14,12:00:00,12,Winter,Daytime
2393.197649457336,12,2018,2018-12-14,13:00:00,13,Winter,Daytime
2414.0016266710863,12,2018,2018-12-14,14:00:00,14,Winter,Daytime
2345.1873110527567,12,2018,2018-12-14,15:00:00,15,Winter,Daytime
2312.493389827318,12,2018,2018-12-14,16:00:00,16,Winter,Daytime
2342.3230369277708,12,2018,2018-12-14,17:00:00,17,Winter,Daytime
2414.1323991491568,12,2018,2018-12-14,18:00:00,18,Winter,Daytime
2373.5721254635896,12,2018,2018-12-14,19:00:00,19,Winter,Night
2299.288519997209,12,2018,2018-12-14,20:00:00,20,Winter,Night
2190.392842740874,12,2018,2018-12-14,21:00:00,21,Winter,Night
2089.0759634129,12,2018,2018-12-14,22:00:00,22,Winter,Night
1983.7928382769217,12,2018,2018-12-14,23:00:00,23,Winter,Night
1805.010802618115,12,2018,2018-12-15,00:00:00,0,Winter,Night
1580.672151661773,12,2018,2018-12-15,01:00:00,1,Winter,Night
1469.819314960986,12,2018,2018-12-15,02:00:00,2,Winter,Night
1407.0136551777434,12,2018,2018-12-15,03:00:00,3,Winter,Night
1370.5882909344268,12,2018,2018-12-15,04:00:00,4,Winter,Night
1389.341123363659,12,2018,2018-12-15,05:00:00,5,Winter,Night
1423.6779209427607,12,2018,2018-12-15,06:00:00,6,Winter,Night
1561.039410965039,12,2018,2018-12-15,07:00:00,7,Winter,Daytime
1747.0612410393355,12,2018,2018-12-15,08:00:00,8,Winter,Daytime
1970.8527195419397,12,2018,2018-12-15,09:00:00,9,Winter,Daytime
2105.1298924897465,12,2018,2018-12-15,10:00:00,10,Winter,Daytime
2176.0949500620163,12,2018,2018-12-15,11:00:00,11,Winter,Daytime
2107.7697824888205,12,2018,2018-12-15,12:00:00,12,Winter,Daytime
2073.148175042691,12,2018,2018-12-15,13:00:00,13,Winter,Daytime
2014.980544128677,12,2018,2018-12-15,14:00:00,14,Winter,Daytime
1979.7334499223348,12,2018,2018-12-15,15:00:00,15,Winter,Daytime
1976.0723200941864,12,2018,2018-12-15,16:00:00,16,Winter,Daytime
2068.5364035535085,12,2018,2018-12-15,17:00:00,17,Winter,Daytime
2220.5140359777083,12,2018,2018-12-15,18:00:00,18,Winter,Daytime
2157.1561510833826,12,2018,2018-12-15,19:00:00,19,Winter,Night
2055.681257308139,12,2018,2018-12-15,20:00:00,20,Winter,Night
1970.037861455256,12,2018,2018-12-15,21:00:00,21,Winter,Night
1894.9966171289057,12,2018,2018-12-15,22:00:00,22,Winter,Night
1821.753631062017,12,2018,2018-12-15,23:00:00,23,Winter,Night
1679.0062444789828,12,2018,2018-12-16,00:00:00,0,Winter,Night
1482.8991021314823,12,2018,2018-12-16,01:00:00,1,Winter,Night
1350.8015914751045,12,2018,2018-12-16,02:00:00,2,Winter,Night
1264.8471646013322,12,2018,2018-12-16,03:00:00,3,Winter,Night
1258.5092726938003,12,2018,2018-12-16,04:00:00,4,Winter,Night
1246.100962786922,12,2018,2018-12-16,05:00:00,5,Winter,Night
1269.4090258108774,12,2018,2018-12-16,06:00:00,6,Winter,Night
1328.5563759698096,12,2018,2018-12-16,07:00:00,7,Winter,Daytime
1367.2133609334348,12,2018,2018-12-16,08:00:00,8,Winter,Daytime
1525.4509921933652,12,2018,2018-12-16,09:00:00,9,Winter,Daytime
1735.6506218835625,12,2018,2018-12-16,10:00:00,10,Winter,Daytime
1856.8565819775345,12,2018,2018-12-16,11:00:00,11,Winter,Daytime
1930.6281695689015,12,2018,2018-12-16,12:00:00,12,Winter,Daytime
1941.3976782750692,12,2018,2018-12-16,13:00:00,13,Winter,Daytime
1939.9423883229815,12,2018,2018-12-16,14:00:00,14,Winter,Daytime
1942.7179076426207,12,2018,2018-12-16,15:00:00,15,Winter,Daytime
1979.11160046822,12,2018,2018-12-16,16:00:00,16,Winter,Daytime
2026.8975271326092,12,2018,2018-12-16,17:00:00,17,Winter,Daytime
2179.619888547724,12,2018,2018-12-16,18:00:00,18,Winter,Daytime
2159.3085082895373,12,2018,2018-12-16,19:00:00,19,Winter,Night
2096.1617289533497,12,2018,2018-12-16,20:00:00,20,Winter,Night
2011.3885149845933,12,2018,2018-12-16,21:00:00,21,Winter,Night
1934.0191629892236,12,2018,2018-12-16,22:00:00,22,Winter,Night
1808.1011328538225,12,2018,2018-12-16,23:00:00,23,Winter,Night
1618.1070045368403,12,2018,2018-12-17,00:00:00,0,Winter,Night
1449.271385461618,12,2018,2018-12-17,01:00:00,1,Winter,Night
1331.5525512110676,12,2018,2018-12-17,02:00:00,2,Winter,Night
1276.5993655401958,12,2018,2018-12-17,03:00:00,3,Winter,Night
1255.2606487443377,12,2018,2018-12-17,04:00:00,4,Winter,Night
1280.033389028278,12,2018,2018-12-17,05:00:00,5,Winter,Night
1376.8712467892426,12,2018,2018-12-17,06:00:00,6,Winter,Night
1622.9218817273324,12,2018,2018-12-17,07:00:00,7,Winter,Daytime
1901.9336555479529,12,2018,2018-12-17,08:00:00,8,Winter,Daytime
2129.7487427017536,12,2018,2018-12-17,09:00:00,9,Winter,Daytime
2221.663402627457,12,2018,2018-12-17,10:00:00,10,Winter,Daytime
2274.178818047429,12,2018,2018-12-17,11:00:00,11,Winter,Daytime
2196.8061395190184,12,2018,2018-12-17,12:00:00,12,Winter,Daytime
2223.635085198452,12,2018,2018-12-17,13:00:00,13,Winter,Daytime
2217.345650473884,12,2018,2018-12-17,14:00:00,14,Winter,Daytime
2163.697857671315,12,2018,2018-12-17,15:00:00,15,Winter,Daytime
2204.18572961056,12,2018,2018-12-17,16:00:00,16,Winter,Daytime
2228.9729983176544,12,2018,2018-12-17,17:00:00,17,Winter,Daytime
2288.5629860735858,12,2018,2018-12-17,18:00:00,18,Winter,Daytime
2234.308175382462,12,2018,2018-12-17,19:00:00,19,Winter,Night
2202.0142095823226,12,2018,2018-12-17,20:00:00,20,Winter,Night
2110.26395156242,12,2018,2018-12-17,21:00:00,21,Winter,Night
2023.0033623843144,12,2018,2018-12-17,22:00:00,22,Winter,Night
1899.77300881297,12,2018,2018-12-17,23:00:00,23,Winter,Night
1711.547188869444,12,2018,2018-12-18,00:00:00,0,Winter,Night
1533.6191337152948,12,2018,2018-12-18,01:00:00,1,Winter,Night
1389.7246094205368,12,2018,2018-12-18,02:00:00,2,Winter,Night
1347.1664896762943,12,2018,2018-12-18,03:00:00,3,Winter,Night
1350.0815695000408,12,2018,2018-12-18,04:00:00,4,Winter,Night
1360.86899537841,12,2018,2018-12-18,05:00:00,5,Winter,Night
1460.4860292660387,12,2018,2018-12-18,06:00:00,6,Winter,Night
1671.928838432454,12,2018,2018-12-18,07:00:00,7,Winter,Daytime
1962.795691444721,12,2018,2018-12-18,08:00:00,8,Winter,Daytime
2188.519325822687,12,2018,2018-12-18,09:00:00,9,Winter,Daytime
2308.641411048356,12,2018,2018-12-18,10:00:00,10,Winter,Daytime
2382.232300857057,12,2018,2018-12-18,11:00:00,11,Winter,Daytime
2310.6764861165184,12,2018,2018-12-18,12:00:00,12,Winter,Daytime
2361.5588383953063,12,2018,2018-12-18,13:00:00,13,Winter,Daytime
2382.069720189312,12,2018,2018-12-18,14:00:00,14,Winter,Daytime
2354.004576323209,12,2018,2018-12-18,15:00:00,15,Winter,Daytime
2348.3776843852406,12,2018,2018-12-18,16:00:00,16,Winter,Daytime
2378.9761228700213,12,2018,2018-12-18,17:00:00,17,Winter,Daytime
2413.587222126531,12,2018,2018-12-18,18:00:00,18,Winter,Daytime
2345.9568608991844,12,2018,2018-12-18,19:00:00,19,Winter,Night
2282.733997893051,12,2018,2018-12-18,20:00:00,20,Winter,Night
2196.497450913129,12,2018,2018-12-18,21:00:00,21,Winter,Night
2064.671221870947,12,2018,2018-12-18,22:00:00,22,Winter,Night
